1.66,17.38,363.63,GYG_S05_31-60,59.771164,59.603123,59.388916,59.05834,58.93926,58.707916,58.665558,58.379723,57.991486,57.888866,57.73188,57.46488,57.431866,57.36282,57.279247,57.210777,57.40736,57.30714,57.33727,57.410854,57.244144,57.393063,57.5914,57.594692,57.27482,57.50426,57.59726,57.637737,57.467327,57.55173,57.491264,57.54526,57.69398,57.945232,58.52814,58.80444,59.021194,59.12716,59.372684,59.66885,59.624832,59.47183,59.006954,58.847088,58.573475,58.478992,58.17661,57.98578,57.98444,58.06773,58.031036,57.899376,57.665085,57.773685,57.990273,58.0794,58.160515,58.43755,58.174263,57.803833,57.772247,57.823414,57.774834,57.980583,58.114838,58.20616,58.262566,58.49903,58.476585,58.526688,58.7803,59.527958,59.874992,59.84293,59.69005,59.587822,59.12481,58.93922,58.99517,59.131794,59.06817,58.92133,58.723297,58.87006,59.005466,59.09724,59.023796,59.42218,59.51888,59.75649,59.85442,60.16876
5.76,21.97,559.13,GYG_S06_00-30,59.755463,59.657265,59.42468,58.907703,58.765003,58.70508,58.62228,58.23971,57.80096,57.719467,57.558743,57.328247,57.249237,57.318626,57.267017,57.14108,57.14484,56.984634,56.955242,57.096676,57.138912,57.26063,57.28518,57.17428,57.030617,57.46423,57.52053,57.28925,56.96047,56.9775,56.94151,57.046474,57.22482,57.40663,57.78228,58.15675,58.370384,58.72434,58.98853,59.29443,59.19184,59.051453,58.60992,58.214592,58.002327,57.866825,57.748764,57.41392,57.345055,57.465996,57.479065,57.31514,56.910664,57.20949,57.62688,57.80028,57.5479,57.58223,57.475147,57.290344,57.209404,57.15195,57.087208,57.305607,57.540844,57.620934,57.52034,57.524612,57.39741,57.538734,57.761494,58.305466,58.319386,58.11155,57.92623,57.580708,56.792953,56.171513,56.113014,56.233055,56.397373,56.457016,56.272285,56.522873,56.644894,56.898045,56.984467,57.627872,57.573814,57.775608,57.921318,58.35386
1.85,18.48,15.64,GYG_S06_31-60,58.96432,58.796875,58.613926,58.302116,58.267544,58.21044,58.03139,57.77503,57.461613,57.38409,57.168053,56.94363,56.864975,56.655193,56.543777,56.435646,56.560562,56.423115,56.442303,56.41391,56.43286,56.69055,56.850975,56.70788,56.511166,56.89543,56.944885,56.835262,56.58432,56.636833,56.489735,56.64691,56.796413,57.147644,57.542793,57.786346,57.986694,58.258995,58.500725,58.70111,58.683243,58.569386,58.12151,57.901043,57.785973,57.617622,57.32195,56.924103,56.815388,56.88135,56.876583,56.709984,56.42176,56.921505,57.301994,57.324894,57.13301,57.420467,57.27133,57.010788,56.78043,56.67033,56.59839,56.889885,57.10072,57.233166,57.362206,57.401173,57.29644,57.515083,57.996994,58.698044,58.839382,58.747406,58.61638,58.606583,58.11111,57.911163,57.828438,57.785187,57.674328,57.588238,57.490944,57.658016,57.718403,57.70044,57.768196,58.28035,58.312805,58.46712,58.589886,58.746773
1.51,21.39,355.81,GYG_S07_00-30,62.619286,62.62473,62.489407,62.032932,61.975414,61.79866,61.691925,61.482483,61.222954,61.084953,60.87666,60.665565,60.562466,60.564884,60.51971,60.46692,60.51876,60.50345,60.487038,60.50554,60.420982,60.602955,60.72987,60.695606,60.470695,60.901543,60.932667,60.80502,60.51651,60.63641,60.691624,60.854496,60.90114,61.000072,61.483902,62.011036,62.281307,62.63643,62.926422,63.21208,63.10721,62.93651,62.55524,62.14986,61.892353,61.73106,61.63811,61.265057,61.09084,61.239132,61.434532,61.30963,60.924408,61.07696,61.510525,61.727642,61.58664,61.598885,61.4406,61.3369,61.268192,61.283394,61.256977,61.5168,61.641495,61.634533,61.63532,61.738056,61.636253,61.64462,61.91805,62.52281,62.594975,62.309067,62.149174,62.00302,61.469006,61.04621,61.01338,61.164757,61.37179,61.44378,61.254417,61.448734,61.52988,61.730038,61.782692,62.26406,62.112247,62.15576,62.3403,62.829323
1.56,2.64,172.04,GYG_S07_31-60,62.469944,62.426983,62.251526,61.779472,61.671196,61.57335,61.53159,61.27421,61.001217,60.903854,60.732944,60.393925,60.37205,60.440052,60.421837,60.332413,60.430157,60.359665,60.299965,60.4282,60.403156,60.515926,60.56616,60.5369,60.44295,60.958805,60.981407,60.773457,60.498814,60.697403,60.60953,60.736725,60.815125,61.05476,61.447227,61.881546,62.11815,62.4264,62.698925,62.913795,62.86389,62.64723,62.24488,61.892452,61.72392,61.581116,61.500595,61.093735,60.944794,61.097893,61.19291,61.049984,60.73576,60.924145,61.233345,61.44677,61.428688,61.38155,61.21434,61.004456,60.981003,60.83944,60.847614,61.129528,61.309006,61.394077,61.37507,61.423985,61.30058,61.497116,61.739025,62.40939,62.61496,62.440014,62.2545,62.096386,61.636456,61.25759,61.294773,61.458755,61.58898,61.57862,61.39258,61.52538,61.605503,61.62934,61.56794,62.065464,62.28336,62.4056,62.519417,62.859512
2.15,0.01,199.41,GYG_S08_00-30,61.478806,61.55516,61.459297,61.030155,60.924232,60.891155,60.765392,60.395065,59.980442,59.916443,59.76047,59.52729,59.48971,59.477047,59.385586,59.265545,59.351658,59.255116,59.254063,59.38884,59.40711,59.459763,59.562557,59.53216,59.37996,59.81865,59.955025,59.73877,59.265182,59.434807,59.488976,59.643356,59.62284,59.87577,60.388794,60.897923,61.18284,61.373,61.50703,61.7672,61.824413,61.705368,61.34991,61.051884,60.726402,60.44963,60.326054,60.08076,59.96086,60.064205,60.137344,60.094666,59.853172,59.951054,60.317543,60.52952,60.511875,60.38875,60.23227,60.029026,60.05621,59.919174,59.92259,60.179623,60.451027,60.586872,60.605804,60.699318,60.58021,60.754593,60.919792,61.56424,61.75881,61.601078,61.34776,61.254158,60.87458,60.677563,60.76702,60.798115,60.74278,60.72685,60.61891,60.7715,60.84889,60.930443,60.90512,61.31244,61.389538,61.5254,61.727985,61.97184
1.46,18.8,125.12,GYG_S08_31-60,58.71093,58.586105,58.357075,57.868225,57.778313,57.735657,57.615566,57.325783,57.05525,56.95268,56.6676,56.479446,56.494926,56.326046,56.08427,56.033627,56.25303,56.14544,56.145065,56.13216,56.056976,56.33389,56.59787,56.505474,56.182995,56.671616,56.741383,56.62517,56.247456,56.369476,56.261982,56.39604,56.526505,56.775753,57.220276,57.628365,57.818012,57.96421,58.08207,58.319138,58.267143,58.2256,57.805298,57.569233,57.477272,57.3478,57.100628,56.6888,56.657497,56.84706,56.904655,56.669647,56.332474,56.754257,57.15951,57.197205,57.05537,57.240013,57.06029,56.804882,56.693707,56.564053,56.488613,56.71178,56.89309,56.987507,57.230522,57.344757,57.22888,57.47951,57.84807,58.427505,58.450535,58.311604,58.17972,58.261414,57.88017,57.56664,57.476715,57.570786,57.588154,57.42564,57.297062,57.401924,57.523335,57.546883,57.634926,58.10481,58.26011,58.437798,58.477882,58.583416
2.43,23.17,672.52,GYG_S09_00-30,66.65003,66.51353,66.32885,65.975525,65.97818,65.82962,65.66167,65.308205,65.0161,64.92492,64.801865,64.665306,64.57192,64.463326,64.36096,64.396935,64.44975,64.362404,64.32415,64.42161,64.35097,64.42602,64.53029,64.515396,64.38938,64.749855,64.872955,64.76073,64.50784,64.59637,64.6308,64.71998,64.84595,65.10314,65.68674,66.17078,66.47085,66.67424,66.92808,67.2446,67.301895,67.115204,66.65647,66.37173,66.209305,66.03222,65.84415,65.58839,65.59262,65.72389,65.80732,65.69392,65.4527,65.61781,66.03383,66.30324,66.38239,66.439735,66.219696,65.86589,65.823906,65.907265,65.99477,66.24188,66.56975,66.81376,66.91928,67.009254,67.02659,67.2502,67.66547,68.417694,68.583,68.43799,68.275475,68.10789,67.7205,67.39875,67.37803,67.3311,67.48713,67.5641,67.535194,67.72051,67.82761,67.94852,67.87468,68.31807,68.44335,68.588,68.70493,69.03004
0.71,13.09,868.02,GYG_S09_31-60,68.97098,68.74425,68.511566,68.22425,68.01997,67.79217,67.60491,67.52213,67.224434,67.11084,66.86774,66.72282,66.6466,66.50887,66.36142,66.21715,66.28822,66.17014,66.243164,66.269035,66.24224,66.45068,66.59547,66.51313,66.34708,66.75111,66.71441,66.58245,66.36703,66.48577,66.375885,66.45759,66.65577,67.00606,67.5395,67.87301,68.21808,68.51681,68.765564,68.8747,68.930664,68.88975,68.50356,68.098305,67.885254,67.653915,67.35401,67.02494,67.00704,67.22707,67.261055,67.08314,66.79399,67.14768,67.541,67.683876,67.73487,67.849045,67.66772,67.42559,67.39971,67.3147,67.405685,67.731606,67.9006,67.963005,68.12978,68.24582,68.30905,68.72326,69.15456,69.653435,69.81222,69.65645,69.37246,69.107346,68.65304,68.3192,68.29642,68.261444,68.313034,68.28995,68.34085,68.56979,68.781334,68.815346,68.8491,69.31215,69.50574,69.77125,69.90564,69.98447
2.01,11.03,394.91,GYG_S10_00-30,66.43092,66.35173,66.181656,65.805756,65.66741,65.56739,65.41938,65.19361,64.92,65.00743,64.79429,64.61335,64.54397,64.49768,64.386246,64.374344,64.48432,64.32009,64.40682,64.54852,64.52086,64.73775,64.95183,64.88463,64.57712,64.89687,65.03052,64.961754,64.70524,64.7514,64.73698,64.90378,65.14384,65.50673,65.998245,66.371735,66.71274,66.91255,67.10814,67.30575,67.25804,67.07802,66.73268,66.49141,66.18026,65.94754,65.60421,65.25978,65.240486,65.45065,65.49466,65.316345,65.11373,65.32014,65.581375,65.63425,65.63853,65.78188,65.59065,65.35219,65.2748,65.17093,65.09964,65.20135,65.38803,65.48272,65.58464,65.66824,65.60799,65.82976,66.127914,66.50229,66.30524,65.87693,65.55125,65.30274,64.86165,64.616776,64.6606,64.67119,64.86353,64.941,64.901024,65.09483,65.33324,65.43768,65.39106,65.9473,66.15215,66.40556,66.361244,66.47327
1.1,11.78,285.43,GYG_S10_31-60,77.761566,77.78056,77.70628,77.47093,77.33388,77.297844,77.10556,76.88792,76.75178,76.83772,76.97814,76.98186,76.905975,76.842926,76.89203,76.92908,76.993095,76.89314,76.86937,76.82333,76.83308,76.99029,77.09031,76.95105,76.96007,77.37295,77.572266,77.46478,77.24584,77.273476,77.451866,77.77043,77.94452,78.2263,78.8365,79.513626,79.96497,80.185135,80.47592,80.805626,80.865524,80.69352,80.098335,79.595955,79.15315,78.99237,78.71918,78.42296,78.23124,78.30553,78.37321,78.22014,77.88413,77.97189,78.26176,78.50701,78.58991,78.56323,78.3018,77.91484,77.82431,77.8134,78.02092,78.30684,78.44271,78.45523,78.30039,78.267815,78.08547,78.193474,78.2296,78.472855,78.18836,77.55624,76.839874,76.155365,75.25027,74.63991,74.70441,75.06533,75.39487,75.581825,75.81126,76.23875,76.50185,76.6693,76.763275,77.17348,77.421326,77.70114,77.90287,78.1303
1.95,0.47,332.35,GYG_S11_00-30,69.99927,70.02298,69.90926,69.5327,69.47603,69.31054,69.276825,69.19478,69.14096,69.09157,68.837494,68.77733,68.89697,68.76969,68.64941,68.585335,68.77182,68.65254,68.72337,68.78208,68.82421,69.08537,69.25751,69.21478,69.03044,69.40594,69.57109,69.46817,69.123665,69.238495,69.41006,69.69239,69.80858,70.07399,70.622536,71.1321,71.46325,71.67472,72.017715,72.23644,72.22972,72.05352,71.68386,71.324905,71.038284,70.7668,70.38897,70.09424,70.06228,70.19008,70.216606,70.048294,69.85672,70.09119,70.35233,70.41863,70.4296,70.62814,70.42447,70.08119,69.81117,69.631546,69.63278,69.870895,70.10339,70.17653,70.18799,70.16793,70.03243,70.11147,70.23799,70.41959,70.08293,69.56355,68.91092,68.255936,67.23888,66.803604,66.82417,67.02188,67.172,67.38951,67.48401,67.7289,67.93534,68.139915,68.09458,68.60286,68.92493,69.431816,69.58809,69.623116
0.83,6.48,211.14,GYG_S11_31-60,66.36566,66.259605,66.05657,65.6504,65.53205,65.40451,65.40091,65.16349,64.93688,64.86058,64.81269,64.67884,64.686035,64.77221,64.78271,64.71254,64.72687,64.69659,64.68844,64.77096,64.82271,64.97137,65.0396,65.01742,65.021675,65.40293,65.52706,65.43049,65.190285,65.207,65.217476,65.35892,65.505226,65.73639,66.28589,66.83388,67.24895,67.54132,67.752754,67.97787,68.021774,67.89855,67.422035,67.087715,66.88598,66.73475,66.52519,66.24243,66.08626,66.1663,66.23697,66.17237,65.86821,65.98898,66.41591,66.70161,66.60305,66.50341,66.311516,66.106415,66.00796,65.96798,65.912766,66.10184,66.25341,66.28152,66.19227,66.24236,66.142395,66.1608,66.07767,66.227585,65.920815,65.30505,64.61949,63.889523,62.993645,62.29369,62.28252,62.5056,62.896084,63.209938,63.319622,63.65259,63.951653,64.30014,64.38027,64.90104,65.0676,65.34952,65.636856,66.16242
1.74,11.83,375.36,GYG_S12_31-60,60.14277,60.0969,59.873627,59.327564,59.160847,59.034714,58.919254,58.60555,58.448784,58.418888,58.207245,57.954937,57.833218,57.678047,57.587925,57.61821,57.69773,57.56297,57.438587,57.508347,57.522114,57.79538,57.940567,57.9271,57.736004,58.100574,58.17182,58.090794,57.855328,57.94388,57.881706,57.95523,58.120544,58.48352,58.92255,59.213894,59.449417,59.65947,59.879387,60.029087,60.07865,59.924927,59.627686,59.363907,59.225643,58.99123,58.635273,58.285763,58.292564,58.467216,58.490643,58.31842,58.04134,58.414555,58.794373,58.829514,58.653778,58.83237,58.642643,58.44703,58.27657,58.154118,58.120647,58.443203,58.58482,58.68597,58.74578,58.73897,58.572723,58.83964,59.198658,59.661213,59.581272,59.31249,59.174313,59.206562,58.80005,58.467907,58.356632,58.468903,58.50551,58.48611,58.286327,58.46993,58.609882,58.74273,58.799053,59.299534,59.399483,59.675587,59.81124,59.96291
1.55,14.16,215.05,GYG_S13_00-30,73.07137,73.166725,73.13884,72.88373,72.80603,72.70661,72.69703,72.5528,72.430664,72.423355,72.320366,72.1802,72.233406,72.202545,72.22462,72.20644,72.29698,72.18673,72.28355,72.28755,72.25236,72.497795,72.72488,72.786255,72.597466,72.84907,72.96124,72.993614,72.77031,72.735504,72.739044,73.05297,73.39215,73.72113,74.194214,74.690765,75.109375,75.362236,75.721504,75.95916,75.95375,75.75844,75.40268,75.00818,74.6973,74.44841,74.01573,73.59879,73.536644,73.70735,73.705284,73.60826,73.44179,73.6727,73.99366,74.16096,74.11678,74.156204,74.014694,73.79319,73.60785,73.526085,73.554016,73.73983,73.96856,73.9873,74.04365,73.98113,73.943565,74.05144,74.30651,74.46831,74.22574,73.73684,73.29567,72.850464,72.20538,71.80216,71.904655,72.09825,72.28073,72.39135,72.451454,72.55144,72.687386,72.900986,73.11826,73.590034,73.6978,73.89967,73.99878,74.21198
1.99,6.42,551.31,GYG_S13_31-60,75.37074,75.368576,75.298744,75.04959,74.9405,74.882225,74.88771,74.84306,74.60593,74.61671,74.610306,74.50108,74.480194,74.4584,74.456314,74.509476,74.590385,74.443596,74.39537,74.56442,74.61104,74.85,74.81138,74.78389,74.60925,74.98522,75.06493,75.04287,74.69575,74.74151,74.820915,75.05217,75.22774,75.70266,76.30097,76.86009,77.209206,77.53989,77.77337,77.963936,77.88461,77.70672,77.3895,76.98024,76.56628,76.224625,75.93105,75.57683,75.50723,75.59983,75.61117,75.540146,75.434044,75.61745,75.85671,75.97301,75.85516,75.85728,75.71461,75.55925,75.33709,75.25149,75.26146,75.42734,75.446556,75.44465,75.46397,75.44772,75.31973,75.3249,75.34608,75.266495,74.841705,74.19769,73.53881,72.55545,71.28839,70.64309,70.76727,71.18277,71.42191,71.65235,71.7153,72.02042,72.238205,72.56083,72.89581,73.5485,73.67742,73.82941,74.03063,74.39897
2.82,4.46,617.78,GYG_S14_00-30,67.47337,67.441154,67.29009,66.93541,66.6899,66.546906,66.49602,66.369804,66.031685,65.98985,65.92077,65.83398,65.70738,65.55724,65.46339,65.447586,65.56628,65.50218,65.571,65.57855,65.48051,65.64966,65.80015,65.68249,65.41954,65.800385,66.00866,65.89598,65.52355,65.457756,65.47745,65.63055,65.93111,66.26589,66.74231,67.14874,67.54833,67.79483,68.03989,68.153725,68.12542,67.96469,67.57626,67.082726,66.88507,66.68634,66.32054,65.90281,65.940155,66.09125,66.07466,65.918785,65.71352,66.01969,66.37955,66.49623,66.46051,66.52306,66.35895,66.09369,65.91961,65.84252,65.829025,66.064156,66.13595,66.14609,66.1651,66.25509,66.2089,66.38268,66.742645,67.118576,66.91314,66.44413,66.13851,65.95648,65.29607,64.8649,64.84006,64.91039,64.95487,65.05094,65.14448,65.35783,65.56121,65.60759,65.595474,66.10366,66.30057,66.643974,66.688416,66.709465
0.78,3.27,430.1,GYG_S14_31-60,61.282864,61.121048,60.854412,60.39415,60.13506,59.948887,59.80965,59.442513,59.133644,59.078682,58.711887,58.338238,58.265553,58.1248,57.871128,57.80082,57.95029,57.77482,57.71232,57.74136,57.72815,57.944447,58.07699,58.04851,57.82731,58.06348,58.06172,57.957226,57.700188,57.672886,57.527256,57.58565,57.802734,58.12491,58.55547,58.91837,59.254948,59.481968,59.66324,59.810715,59.76548,59.58385,59.22711,58.939957,58.87441,58.713364,58.529507,58.131336,58.06187,58.217724,58.339474,58.226448,57.969852,58.398388,58.781406,58.898987,58.782856,58.987213,58.929802,58.806538,58.69904,58.57633,58.521896,58.77185,59.00204,59.131527,59.232693,59.3672,59.349964,59.770893,60.313683,61.136337,61.48124,61.524208,61.346226,61.282303,60.997395,60.84393,60.74088,60.542038,60.384766,60.393276,60.32558,60.439976,60.543053,60.623203,60.7199,61.24058,61.388687,61.55551,61.619717,61.723984
1.85,6.93,445.74,GYG_S15_00-30,66.7891,66.66983,66.51536,66.22261,66.12632,66.017235,65.85993,65.724525,65.40195,65.33961,65.22425,65.24255,65.18611,64.995804,64.79948,64.76315,64.92927,64.8496,64.93561,64.876884,64.8795,65.06988,65.34829,65.29152,65.03245,65.24031,65.35388,65.33461,65.02057,65.0251,65.03919,65.20555,65.35158,65.68442,66.19902,66.73521,67.091965,67.25591,67.41277,67.597725,67.559265,67.43715,67.11388,66.70115,66.366196,66.11779,65.84103,65.47452,65.49581,65.63723,65.60434,65.384445,65.21716,65.53678,65.80783,65.82701,65.80938,66.00546,65.847435,65.5424,65.35267,65.22109,65.18462,65.42176,65.64286,65.69829,65.72394,65.65783,65.578865,65.83325,66.17769,66.32337,66.06485,65.632195,65.311104,65.011826,64.46705,63.99945,63.88319,64.00186,64.2055,64.33641,64.258514,64.471695,64.63731,64.79242,64.83613,65.40688,65.5469,65.72119,65.86756,66.08598
